TAZ,Work_0,Work_1,Work_2,Work_3,Work_4,University,School,Escort,Maintenance,Discretionary,AtWork
6994,-3.4532,-0.24345,-0.38181,-1.11896,0,0,0,0,0,0,0
6995,-4.68429,-1.31132,-1.33691,-1.30727,3.04686,-0.59195,0.03787,0,0,0,0
6996,0,0,0,0,0,0,0,0,0,0,0
6997,-2.58459,0.18914,-0.14759,0.19267,2.54546,0,0,0,0,0,0
6998,-4.28027,-1.16116,-0.96512,-0.99875,3.0737,0,0.86314,0,0,0,0
6999,-2.72456,0.02247,-0.65918,0.64177,3.33262,0,0,0,0,0,0
7000,-4.37401,-1.13769,-1.17138,-0.47624,3.73136,0,0,0,0,0,0
7001,-4.27667,-0.37565,-0.01174,-0.61247,4.25303,0,0,0,0,0,0
7002,-4.33524,-1.45487,-0.87122,-0.66835,3.36116,0,0,0,0,0,0
7003,-4.82513,-1.54642,-1.3907,-1.05861,3.03023,-0.65938,-1.0017,0,0,0,0
7004,-3.54921,-0.2697,-0.53593,0.23897,3.51238,0,0,0,0,0,0
7005,-4.46884,-0.82216,-0.75862,-0.71049,3.21433,0,0,0,0,0,0
7006,-3.77607,-0.35777,-0.42418,-0.41705,3.6722,0,0,0,0,0,0
7007,-3.93011,-0.85141,-0.63218,-0.58423,3.57193,0,0,0,0,0,0
7008,-4.6286,-1.03352,-1.33685,-0.7825,3.62113,0,0,0,0,0,0
7009,-4.81845,-1.6645,-1.59923,-1.56986,2.87587,1.04035,0,0,0,0,0
7010,-4.45733,-1.21094,-0.63345,-0.33626,3.8143,0,0,0,0,0,0
7011,-3.27065,-1.06058,0.67669,-0.16551,0,0,0,0,0,0,0
7012,-4.72513,-1.041,-0.95752,-0.61639,3.34127,2.16485,0,0,0,0,0
7013,-4.13142,-0.68095,-0.9245,-0.7242,1.80868,0,0,0,0,0,0
7014,-4.9436,-1.78771,-1.72485,-1.40497,3.07721,0.16363,0.76166,0,0,0,0
7015,-4.57934,-0.84634,-0.97037,-0.78663,3.31721,0,0,0,0,0,0
7016,-5.1884,-1.89946,-1.70119,-1.44847,2.84424,0.29801,0,0,0,0,0
7017,-4.44191,-1.02724,-0.56266,-0.3574,3.4774,0.24629,0,0,0,0,0
7018,-3.24353,-1.15249,0.66054,-1.59166,3.15018,0,0,0,0,0,0
7019,-1.78004,0,0,0,0,0,0,0,0,0,0
7020,-3.68417,-0.33237,0.26567,0.53823,3.31834,0,0,0,0,0,0
7021,-4.21743,-0.7374,-0.89113,-0.43756,3.16983,0,0,0,0,0,0
7022,-4.38653,-0.96779,-0.87551,-0.57547,3.40651,0,0,0,0,0,0
7023,-4.56628,-1.38724,-1.48734,-0.60372,3.20581,0.44501,0,0,0,0,0
7024,-3.60981,-0.71505,-0.13824,0.19077,3.29742,1.87042,0,0,0,0,0
7025,-4.76883,-0.43613,-0.52756,-0.63161,3.62505,0,0,0,0,0,0
7026,0,0,0,0,0,0,0,0,0,0,0
7027,-3.0817,-0.32916,-0.19745,0.23975,3.83852,2.11794,0,0,0,0,0
7028,-4.30952,-0.25346,-0.32706,-0.31455,3.79519,0,0,0,0,0,0
7029,-3.03367,-0.09158,-0.25874,0.10067,3.73087,0,0,0,0,0,0
7030,-3.66348,-0.41908,-0.25814,-0.23084,3.73874,0,0,0,0,0,0
7031,-3.93156,0.07958,-0.66244,0.43356,5.05004,0,0,0,0,0,0
7032,-4.24382,-0.31827,0.3192,0.27328,4.60827,0,0,0,0,0,0
7033,-3.81021,-0.61537,-0.60954,0.03661,3.86661,0,2.23832,0,0,0,0
7034,-2.1239,-1.57698,-0.46557,0.29647,1.78506,0,0,0,0,0,0
7035,-2.05496,-1.52233,-0.39933,0.02027,1.77783,0,2.61238,0,0,0,0
7036,-1.84512,-1.29604,0.13178,0.41313,1.42332,0,0,0,0,0,0
7037,-0.90761,-1.10514,-0.0167,0.74654,1.72672,0,0,0,0,0,0
7038,-0.91821,-0.69596,0.07243,0,2.20407,0,0,0,0,0,0
7039,-2.34096,-1.93302,-0.36811,0.12691,1.34505,2.21293,0,0,0,0,0
7040,-2.61234,-1.78865,-0.09371,0.57957,1.59185,0,0,0,0,0,0
7041,-2.43887,-1.66149,-0.36741,-0.29834,1.03578,2.18354,1.66631,0,0,0,0
7042,-2.48108,-1.34823,-0.11503,0.33349,1.29537,2.4409,1.98904,0,0,0,0
7043,-3.66682,-2.82283,-1.33971,-1.18293,0.29746,1.28561,1.17235,0,0,0,0
7044,-2.46075,-1.81483,-0.37952,-0.37139,1.06315,1.98752,1.54623,0,0,0,0
7045,-3.08299,-2.48923,-0.86704,-0.74634,0.78435,1.89658,1.79736,0,0,0,0
7046,-3.68661,-2.88004,-1.48817,-1.11839,0.46555,1.44697,0.02258,0,0,0,0
7047,-3.2362,-2.16916,-0.14478,0.36036,0.78627,0,0,0,0,0,0
7048,-3.01759,-1.88965,-0.5369,0.01834,0.66222,0,0,0,0,0,0
7049,-2.36814,-0.80589,0.86077,0.81428,1.87125,2.16485,0,0,0,0,0
7050,-2.79707,-2.11754,-0.35371,0.46736,1.35225,0,0,0,0,0,0
7051,-3.24812,-2.4661,-1.0121,-0.61236,0.56843,2.15078,0,0,0,0,0
7052,-3.22389,-1.58757,0.11609,-0.17233,1.42308,0,0,0,0,0,0
7053,-3.48904,-2.23158,-0.46118,0.41458,1.47488,2.11817,0,0,0,0,0
7054,-0.19949,-0.69261,0.89221,1.10514,2.91705,0,0,0,0,0,0
7055,-3.49591,-2.1761,-0.194,0.12922,1.06339,0,0,0,0,0,0
7056,-3.48469,-1.37176,-0.33887,0.19982,0.77969,0,0,0,0,0,0
7057,-1.84994,0,0,0,0,0,0,0,0,0,0
7058,-2.88981,-1.94447,-0.02582,-0.52282,1.83026,0,0,0,0,0,0
7059,0.1771,-0.61116,0.1118,1.72004,2.38973,0,0,0,0,0,0
7060,-3.6175,-0.97511,-2.22281,-0.46751,1.27661,0,0,0,0,0,0
7061,-2.56491,-0.84251,-0.33939,-0.03487,1.73624,0,0,0,0,0,0
7062,-0.80936,-1.79398,0.14344,1.64714,2.54807,2.56755,0,0,0,0,0
7063,0,0,0,0,0,0,0,0,0,0,0
7064,-1.36661,-1.95743,0.43337,1.83292,2.57035,3.21736,1.35383,0,0,0,0
7065,-1.69708,-1.47147,0.3121,0.58208,2.31644,0,0,0,0,0,0
7066,-1.517,-2.44534,-0.31273,1.57266,2.49709,1.71368,2.04739,0,0,0,0
7067,-1.11238,-1.79901,-0.08707,1.29092,2.61721,0,1.77436,0,0,0,0
7068,-2.61843,-2.29469,-2.91942,-0.02216,0,0,0,0,0,0,0
7069,-1.38129,-1.89148,-0.25754,1.19342,2.38477,0,0,0,0,0,0
7070,-0.60306,-2.1881,-0.60311,1.1848,2.45996,2.03653,0,0,0,0,0
7071,-0.28236,-0.70861,-0.25229,2.4521,2.17306,0,0,0,0,0,0
7072,-0.86919,-2.26639,-0.70162,0.6314,2.08428,-0.03238,0,0,0,0,0
7073,0,0,0,0,0,0,0,0,0,0,0
7074,1.64934,0.71261,0.05623,-0.99756,-0.79331,0.55542,1.84782,0,0,0,0
7075,1.13023,0.33648,-0.25287,-1.25578,-1.00614,0.56148,0,0,0,0,0
7076,1.1463,0.37962,-0.32129,-1.13643,-1.0931,0,1.5,0,0,0,0
7077,1.26406,0.68694,-0.23872,-0.89595,-0.70462,0.27602,2.12993,0,0,0,0
7078,1.29759,0.70297,0.3723,-0.59318,-0.60474,0.81687,0,0,0,0,0
7079,0.9821,0.42159,-0.24395,-1.09345,-0.9938,0.17855,1.26991,0,0,0,0
7080,0.97589,0.41029,-0.19077,-1.07047,-0.88425,0.22951,1.59519,0,0,0,0
7081,1.05408,0.34539,-0.33473,-1.17184,-0.93242,0.58665,1.8738,0,0,0,0
7082,0.97185,0.43713,-0.23026,-0.95731,-0.83533,0.08745,0.82248,0,0,0,0
7083,1.54854,0.95363,0.10093,-0.71237,-0.64278,1.05288,2.0375,0,0,0,0
7084,0.9858,0.44839,-0.16464,-0.91622,-0.7672,0.18114,1.27697,0,0,0,0
7085,1.21956,0.54813,-0.08164,-0.84879,-0.62546,-0.10745,0,0,0,0,0
7086,0.89636,0.36587,-0.16712,-1.08048,-0.83682,0,0,0,0,0,0
7087,0.80172,0.34465,-0.26887,-0.9477,-0.8843,0.25437,0,0,0,0,0
7088,1.52576,0.476,0.04985,-0.80625,-0.52882,0,0,0,0,0,0
7089,0.87188,0.3217,-0.19272,-1.24643,-0.84026,0.01171,0,0,0,0,0
7090,0.92649,0.32134,-0.23834,-1.1731,-0.88795,0.60763,0,0,0,0,0
7091,0.69329,0.34531,-0.35349,-1.211,-0.88052,0.2509,1.20423,0,0,0,0
7092,0.98001,0.5498,-0.21922,-1.00497,-0.69769,0.09156,0.67936,0,0,0,0
7093,0.82813,0.2457,-0.30098,-1.1657,-0.74723,0,0,0,0,0,0
7094,0.71655,0.10542,-0.53404,-1.25924,-0.98026,0.0902,0.7737,0,0,0,0
7095,0.6944,0.17926,-0.16817,-1.00833,-0.56111,0.14386,0,0,0,0,0
7096,0.55881,0.60972,-0.36437,-1.20394,-0.67923,0.39827,-0.27515,0,0,0,0
7097,0.48513,0.12765,-0.13661,-0.82952,-0.5555,0,0,0,0,0,0
7098,0.1658,0.26243,-0.22447,-1.01938,-0.48391,0.66711,0,0,0,0,0
7099,-1.55184,0.62642,-0.31262,-1.14632,0.98845,0,0,0,0,0,0
7100,0.21864,1.00429,0.78778,-0.23142,0.88174,0,2.88103,0,0,0,0
7101,0.93554,0.24517,-4.935E-3,-0.90786,-0.72715,0.36108,0,0,0,0,0
7102,0.713,0.09099,-0.26228,-0.91957,-0.79284,0.25105,1.2218,0,0,0,0
7103,0.12045,0.06826,-0.57489,-1.40034,-0.78869,0.27509,0.64931,0,0,0,0
7104,0.6505,0.21231,-0.29116,-1.09364,-0.82076,0.24477,1.17933,0,0,0,0
7105,0.38394,0.12202,-0.27415,-1.13301,-0.45495,0,0,0,0,0,0
7106,0.8699,0.31144,0.06496,-1.08638,-0.62028,0.5404,0,0,0,0,0
7107,0.58742,9.2495E-3,-0.51511,-1.49944,-0.50893,0.05302,0,0,0,0,0
7108,0.64508,0.05537,-0.55532,-1.26713,-0.90462,0.23192,1.45133,0,0,0,0
7109,0.68242,0.10683,-0.27519,-1.23559,-0.72749,0.2606,1.174,0,0,0,0
7110,0.17213,-0.33107,-0.74483,-1.54776,-1.21716,0.19285,1.16119,0,0,0,0
7111,0.15504,0.0196,-0.53133,-1.32454,-0.36617,0.25916,0.18491,0,0,0,0
7112,0.12679,-0.20214,-0.58151,-1.35347,-0.56375,0.24418,0.20707,0,0,0,0
7113,0.70856,0.19689,-0.40459,-1.28033,-0.84278,0.30821,0.93204,0,0,0,0
7114,0.28414,0.11208,-0.42836,-1.49326,-0.67411,0.95479,0,0,0,0,0
7115,0.42073,0.21444,-0.40535,-1.18096,-0.55008,0.39621,0.40349,0,0,0,0
7116,0.54913,0.34942,-0.33424,-1.12101,-0.37454,0.26836,0,0,0,0,0
7117,0.10243,7.51966E-3,-0.24789,-1.24246,-0.46975,0.42667,0.06832,0,0,0,0
7118,0.73142,0.49852,0.01939,-1.10305,-0.81409,0.51297,1.45401,0,0,0,0
7119,0.34297,0.11722,-0.54626,-1.50085,-0.80965,0.42181,0.97912,0,0,0,0
7120,0.60209,0.06063,-0.38539,-1.28311,-0.98573,0.25493,0.78821,0,0,0,0
7121,0.78607,0.21285,-0.36862,-1.12093,-0.81627,0.49711,0.98246,0,0,0,0
7122,0.75088,0.18649,-0.19399,-1.22586,-0.72569,-0.10727,1.34348,0,0,0,0
7123,0.12326,0.06714,-0.35004,-1.43462,-0.55404,0.49455,-0.26785,0,0,0,0
7124,0.49996,0.87838,0.54362,-0.42717,0.3514,0,0,0,0,0,0
7125,0.70127,0.3863,-0.1939,-1.06644,-0.77435,0.39336,0.84598,0,0,0,0
7126,0.89316,0.27814,-0.2497,-0.97609,-0.76295,0.33042,1.01117,0,0,0,0
7127,0.97338,0.40044,-0.04537,-1.00038,-0.72258,0.39291,0,0,0,0,0
7128,0.80619,0.15002,-0.09126,-1.03764,-0.68465,0,0,0,0,0,0
7129,0.13289,-7.40898E-3,-0.34864,-1.54777,-0.59752,0.51807,0.26087,0,0,0,0
7130,0.64707,0.24561,-0.25439,-1.1753,-0.7409,0.37936,0,0,0,0,0
7131,0.53987,0.19915,-0.30709,-1.30723,-0.13564,0.77602,0.71247,0,0,0,0
7132,0.81409,0.35087,4.57192E-3,-1.01265,-0.59021,0.89891,0,0,0,0,0
7133,0.30664,-0.17045,-0.51348,-1.46019,-1.20866,0.24606,0,0,0,0,0
7134,0.84484,0.29619,-0.15592,-1.03095,-0.53909,0.46982,0,0,0,0,0
7135,0.72202,0.32987,-0.18869,-1.16347,-0.83892,0.86274,0,0,0,0,0
7136,0.81079,0.39456,-0.03094,-0.98113,-0.72104,0,1.15177,0,0,0,0
7137,0.83485,0.99875,0.22577,0.13551,0.63683,0,0,0,0,0,0
7138,0.34679,0.02143,-0.32781,-1.27962,-0.85433,0.68894,0,0,0,0,0
7139,0.48728,0.24346,-0.20704,-1.14244,-0.56873,0.53617,0.90638,0,0,0,0
7140,1.37902,0.7754,0.41897,-0.72736,-0.66469,0.56448,0,0,0,0,0
7141,0,-0.09435,0.65837,-2.56176,1.08409,0,0,0,0,0,0
7142,0.15205,-0.03884,0.0164,-1.00954,-0.32311,0,0,0,0,0,0
7143,0.73449,0.14737,-0.19262,-1.11596,-0.84259,-0.51292,0,0,0,0,0
7144,0.67586,0.36893,-0.06613,-1.01158,-0.6286,0.67052,1.03973,0,0,0,0
7145,0.06337,0.09728,-0.15955,-1.45797,-0.60321,0.38783,0.3239,0,0,0,0
7146,0.56248,0.18525,-0.24364,-0.88889,-0.58704,0.88034,0,0,0,0,0
7147,1.52931,0.86414,0.47805,-0.5247,-0.4757,-0.24198,0,0,0,0,0
7148,1.27754,1.48654,0.67065,-1.44584,0.08636,0,0,0,0,0,0
7149,0.54168,0.15041,-0.21496,-1.15911,-0.76249,0.61386,0,0,0,0,0
7150,0.47367,0.27248,-0.16827,-1.13279,-0.53616,0.46071,0.66381,0,0,0,0
7151,0.59886,0.1624,-0.05194,-1.07834,-0.67435,0.58569,0,0,0,0,0
7152,0.41602,0.02371,-0.3008,-1.24748,-0.47498,0.18106,-0.11354,0,0,0,0
7153,0.23927,-0.17604,-0.47474,-1.49682,-1.00839,0.15879,0.97041,0,0,0,0
7154,0.21834,-0.13162,-0.48791,-1.55386,-0.62219,-0.02354,-0.54355,0,0,0,0
7155,0.51486,0.0618,-0.22515,-1.2762,-0.82865,0.33883,0,0,0,0,0
7156,-0.05371,-0.21307,-0.40388,-1.56714,-0.54907,0.17837,-0.15665,0,0,0,0
7157,1.25016,0.832,0.41096,-0.74764,-0.78675,0.78239,0,0,0,0,0
7158,0.65229,0.85749,-0.14098,-2.19945,0.47061,0,0,0,0,0,0
7159,1.31356,0.63867,0.2111,-0.91966,-0.61138,0.55582,1.03078,0,0,0,0
7160,0.78441,0.42304,0.08214,-1.07573,-1.04453,0,0,0,0,0,0
7161,0.74569,0.07503,-0.354,-1.32234,-1.3275,0.41788,1.31408,0,0,0,0
7162,0.56972,0.25489,-0.29433,-1.09786,-0.68271,0.63675,0,0,0,0,0
7163,0.71424,0.54671,0.01409,-0.86878,-0.32802,0.88346,0,0,0,0,0
7164,0.43117,6.3624E-3,-0.1829,-0.90959,-0.58298,0,0,0,0,0,0
7165,0.9962,0.458,0.04474,-0.70364,0.11924,1.01323,0,0,0,0,0
7166,0.17781,-0.05752,-0.36891,-1.26163,-0.75303,-0.80786,0.35411,0,0,0,0
7167,1.4594,0.50375,0.25909,-0.92947,-0.93902,0.42846,1.08909,0,0,0,0
7168,0.70355,0.28776,-0.16334,-0.91144,-0.45435,1.10535,0,0,0,0,0
7169,-0.41541,0.0835,-0.68587,-1.64539,-0.31504,0,0,0,0,0,0
7170,0.11244,-0.10935,-0.41569,-1.42839,-0.45625,0.26434,-0.08307,0,0,0,0
7171,0.58301,0.18644,-0.01885,-1.07155,-0.37433,0.55785,0.73634,0,0,0,0
7172,1.06532,0.62594,0.04964,-0.78536,-0.6201,0.38047,1.49143,0,0,0,0
7173,0.57409,0.1703,-0.32315,-1.3988,-0.59247,0.36241,1.04982,0,0,0,0
7174,0.61605,0.19071,-0.14691,-1.02414,-0.51229,1.27748,0,0,0,0,0
7175,0.33083,0.14911,-0.14312,-1.35548,-0.39526,0.40519,0.08521,0,0,0,0
7176,0.50374,0.0516,-0.31299,-1.15499,-0.64066,0.4548,0.81262,0,0,0,0
7177,0.45733,0.0545,-0.24274,-1.16928,-0.75528,0.41809,0.70904,0,0,0,0
7178,0.30937,-0.02206,-0.31955,-1.24679,-0.2139,0.38206,0,0,0,0,0
7179,0.71498,0.22851,-0.22155,-1.05607,-0.73617,0.79815,1.50836,0,0,0,0
7180,0.61825,0.28364,-0.17775,-1.03276,-0.52616,0.85619,1.0918,0,0,0,0
7181,1.34805,0.64321,0.23085,-0.78881,-0.68694,0.39094,0,0,0,0,0
7182,0.69957,0.26544,-0.19657,-1.12511,-0.79117,-1.04182,0,0,0,0,0
7183,1.52634,0.69189,0.39309,-0.76617,-0.6508,0.2307,2.02892,0,0,0,0
7184,0.89108,0.40413,-5.91109E-3,-1.01529,-0.71471,0.38812,0.78245,0,0,0,0
7185,0.48028,0.11284,-0.22059,-1.10674,-0.66903,0.79333,0,0,0,0,0
7186,0.43127,0.32927,-0.12604,-1.34648,-0.35447,1.97199,0,0,0,0,0
7187,0.58147,0.63341,-0.23053,-0.86889,-0.11217,0.61654,0.82455,0,0,0,0
7188,1.02977,0.44092,0.10263,-1.0225,-0.80197,0.48598,0,0,0,0,0
7189,0.85888,0.22055,-0.11566,-0.90484,-0.77693,0,0,0,0,0,0
7190,-0.20553,0.05179,-0.11933,-1.42501,-0.68045,0.8837,0,0,0,0,0
7191,0.25101,0.14524,-0.19358,-1.25402,-0.44433,0.65469,0,0,0,0,0
7192,0.48925,-0.09394,-0.26801,-1.24466,-0.49064,-0.13425,0.46858,0,0,0,0
7193,0.74017,0.15181,-0.12904,-1.08346,-0.56531,0.45501,0.72836,0,0,0,0
7194,0.23341,0.13157,-0.14887,-1.09206,-0.60469,0.43823,0.31069,0,0,0,0
7195,0.01431,-0.39479,-0.69812,-1.69124,-1.12071,0.56959,0.87151,0,0,0,0
7196,0.46275,0.03996,-0.28749,-1.08618,-0.64514,0.68808,0.88355,0,0,0,0
7197,0.20723,-0.02927,-0.49845,-1.40623,-0.43793,0.37627,0.10866,0,0,0,0
7198,0.51853,0.21449,-0.04552,-1.02938,-0.31232,0.94032,0.74012,0,0,0,0
7199,0.21205,-0.08044,-0.21954,-1.30941,-0.42128,0.64749,0.56343,0,0,0,0
7200,0.19202,0.046,-0.26861,-1.24019,-0.51178,0.51749,0.47151,0,0,0,0
7201,0.40779,-0.05443,-0.5137,-1.13383,-0.61819,1.27884,1.4628,0,0,0,0
7202,0.91066,0.40433,0.04542,-1.13126,-0.3226,0,0,0,0,0,0
7203,0.2335,0.04097,0.02442,-1.14973,-0.44697,0.58569,0,0,0,0,0
7204,0.02167,-0.16994,-0.43261,-1.47653,-0.4993,0,0.08287,0,0,0,0
7205,0.86759,0.3802,-0.07936,-0.91257,-0.55679,0.50565,1.23314,0,0,0,0
7206,0.71584,0.0215,-0.20098,-0.86477,-0.47443,0.66868,0.84299,0,0,0,0
7207,0.31906,0.0217,-0.27586,-1.22021,-0.46607,0.65147,0.60316,0,0,0,0
7208,0.40908,0.32596,0.02719,-0.74518,-0.33572,0.66077,0,0,0,0,0
7209,0.42611,0.26292,0.01377,-0.84284,-0.40498,0.90743,0,0,0,0,0
7210,0.30169,0.1811,-0.37993,-1.33181,-0.40917,0.29037,-0.19617,0,0,0,0
7211,0.36416,0.04462,-0.04254,-1.07536,-0.43459,0,0,0,0,0,0
7212,0.8048,0.25906,-0.09091,-1.10363,-0.76332,0.14805,0.32834,0,0,0,0
7213,0.81,0.14128,-0.15634,-1.06492,-0.71778,-0.1231,0.49495,0,0,0,0
7214,1.12702,0.56706,0.23782,-0.87416,-0.72936,0.0702,0.2027,0,0,0,0
7215,0.36289,0.02263,-0.21403,-1.1927,-0.44262,0.825,0,0,0,0,0
7216,0.77707,0.4386,0.1372,-0.58761,0.14369,0,0,0,0,0,0
7217,0.63739,0.21503,0.75565,-0.93178,0.28491,0,0,0,0,0,0
7218,0.41996,0.25348,-0.25017,-1.13768,-0.57844,0.85276,0,0,0,0,0
7219,0.48444,0.14468,-0.1246,-1.12314,-0.5381,0.62488,0.67244,0,0,0,0
7220,0.45954,0.10217,-0.23611,-1.17225,-0.56286,0.67724,0.59308,0,0,0,0
7221,0.27967,-0.03804,-0.23813,-1.29265,-0.77516,0.33955,0.45983,0,0,0,0
7222,0.45766,0.22581,-0.20132,-1.18395,-0.53691,0.75113,0,0,0,0,0
7223,0.84075,0.29368,-0.02107,-1.08863,-0.52758,0.58569,1.86661,0,0,0,0
7224,0.04878,0.04187,-0.29401,-1.34592,-0.25828,0.39365,0.29959,0,0,0,0
7225,1.2929,0.63318,0.33173,-0.74565,-0.69158,0.65354,2.12309,0,0,0,0
7226,0.47716,0.07027,-0.25812,-1.33259,-0.61492,0.16382,0.75056,0,0,0,0
7227,0.64727,0.18336,-0.18132,-1.1296,-0.75142,0.42123,0.86291,0,0,0,0
7228,0.12597,0.32352,-0.32769,-1.26733,-0.33282,0.34391,0,0,0,0,0
7229,0.79043,0.2859,0.03636,-1.03447,-0.77265,0.2306,0.31911,0,0,0,0
7230,0.35625,0.14178,-0.2955,-1.10848,-0.52695,0.67105,0.89388,0,0,0,0
7231,0.1635,0.02447,-0.38109,-1.30753,-0.34777,0.65826,0.36147,0,0,0,0
7232,0.53076,0.18936,-0.12491,-1.09011,-0.20571,0.8164,0.30106,0,0,0,0
7233,0.49434,0.31548,-0.15033,-0.85079,-0.44725,0.60922,0.83708,0,0,0,0
7234,1.28577,0.41449,0.37864,-0.82512,-0.61319,0.30506,1.08028,0,0,0,0
7235,0.27535,0.10715,-0.3302,-1.12652,-0.37821,0.62434,0.62468,0,0,0,0
7236,1.65425,-0.25213,-0.29755,-1.34425,-0.38181,0,0,0,0,0,0
7237,0.27149,0.12335,-0.23712,-1.25687,-0.51256,0.71517,0.66758,0,0,0,0
7238,0.46596,0.17242,-0.25122,-1.13268,-0.46248,0.51217,0.88935,0,0,0,0
7239,-0.08032,0.38033,-0.29056,-1.21331,-0.6828,0.59797,0.32755,0,0,0,0
7240,0.95226,0.48542,0.19648,-1.02442,-0.50981,0.32869,0.8775,0,0,0,0
7241,0.556,0.1594,-0.25458,-1.31932,-0.47393,0.77988,0.6926,0,0,0,0
7242,0.50091,0.19871,-0.4345,-1.11583,-0.37956,0.29459,0.54386,0,0,0,0
7243,0.33908,0.01393,-0.44647,-1.05653,-0.4072,0.37065,0.83884,0,0,0,0
7244,0.24989,0.09049,-0.09197,-1.35303,-0.36229,0.83742,0,0,0,0,0
7245,0.19062,0.04612,-0.28409,-1.36846,-0.64428,0.59228,0,0,0,0,0
7246,0.29245,0.11411,0.06552,-0.89753,-0.52945,0,0.94234,0,0,0,0
7247,0.95593,0.99022,0.14437,-0.97981,0.40127,0,0,0,0,0,0
7248,-6.04254E-3,0.16498,-0.18505,-1.30608,-0.42419,0.80937,0,0,0,0,0
7249,0.92694,0.55524,0.0247,-0.46369,0.04195,0,0,0,0,0,0
7250,0.66977,0.28746,-0.23358,-0.87791,-0.58573,0.70469,0.83381,0,0,0,0
7251,0.26856,0.10955,-0.32455,-1.25917,-0.65784,0.19523,0.48843,0,0,0,0
7252,0,-0.11929,-0.49699,-1.95645,-0.49256,0,0,0,0,0,0
7253,0.53785,0.4388,-4.86579E-3,-1.05648,-0.31263,0,0,0,0,0,0
7254,0.20968,0.10019,-0.37066,-1.26239,-0.45226,0.8858,0.68609,0,0,0,0
7255,0.14501,3.77249E-3,-0.2312,-1.21369,-0.47456,0.81775,0,0,0,0,0
7256,0.30717,0.11421,-0.25879,-1.23433,-0.41042,0,0,0,0,0,0
7257,0.10484,-5.42733E-3,-0.42119,-1.4248,-0.57721,0.49299,0.61133,0,0,0,0
7258,0.4359,0.04682,-0.12983,-1.3897,-0.42577,-0.03238,0.55586,0,0,0,0
7259,0.81334,0.28059,-0.55528,-1.00119,-0.50992,0,0,0,0,0,0
7260,0.66755,0.13257,-0.2172,-1.2134,-0.72751,0.76022,0.86526,0,0,0,0
7261,1.26498,1.18939,0.48743,-0.27686,0.1946,1.62384,2.4212,0,0,0,0
7262,0.59371,0.1986,-0.01645,-1.54846,-0.16986,0,0,0,0,0,0
7263,1.13795,0.28797,0.35193,-0.36602,-0.16316,0,0,0,0,0,0
7264,0.30294,-0.01688,-0.15948,-0.99502,-0.32919,0,0,0,0,0,0
7265,0.81003,0.14303,-0.18557,-1.18828,-0.34694,0.75032,0.99152,0,0,0,0
7266,0.28689,0.04706,-0.52839,-1.0803,-0.55751,0,0,0,0,0,0
7267,0.35865,1.57152E-3,-0.47696,-1.06593,-0.54787,0.68371,0.7502,0,0,0,0
7268,0.57433,0.34832,0.04844,-0.88293,-0.35781,0,0,0,0,0,0
7269,0.66196,0.13643,-0.45276,-1.30705,-0.69882,0,0,0,0,0,0
7270,-0.03817,-0.18418,-0.20574,-1.17154,-0.61226,0.66077,0,0,0,0,0
7271,0.23314,-0.04504,-0.12817,-0.92971,-0.48847,-0.03238,0,0,0,0,0
7272,0.45316,0.11181,-0.189,-0.97726,-0.54826,0.65469,0,0,0,0,0
7273,0.33958,-0.30412,-0.07861,-1.24699,-0.13846,-0.72552,0,0,0,0,0
7274,0.09521,0.13309,-0.2825,-1.06541,-0.44282,0.49608,0,0,0,0,0
7275,0.07667,0.33146,-0.21589,-1.1524,-0.27362,0,0,0,0,0,0
7276,0.67611,0.64734,-0.4198,-1.2892,-0.79635,0,0,0,0,0,0
7277,1.19704,0.57573,0.33923,-0.61158,-0.58847,0.44865,1.44276,0,0,0,0
7278,0.29287,0.11032,-0.29407,-1.111,-0.34525,0.73415,0,0,0,0,0
7279,0.4436,0.2714,-0.03645,-0.91292,-0.33942,0.72831,0.75841,0,0,0,0
7280,0.22986,0.11238,-0.40131,-1.04674,-0.56797,0.68317,0.73382,0,0,0,0
7281,0.72333,0.20376,-0.37168,-0.96867,-0.39972,0.79049,0,0,0,0,0
7282,0.53047,0.17118,-0.05699,-1.08132,-0.6161,0.47455,0.6156,0,0,0,0
7283,0.84789,0.30821,-0.21498,-1.01497,-0.29002,0,0,0,0,0,0
7284,0.30519,0.08313,0.04225,-0.92772,-0.54024,0,0,0,0,0,0
7285,0.7591,0.55413,0.20708,-0.72846,-0.40839,0.46791,0,0,0,0,0
7286,0.28363,0.14647,-0.27597,-1.21322,-0.57658,0,0,0,0,0,0
7287,0.40595,0.18835,-0.27663,-1.18459,-0.38456,1.13711,0,0,0,0,0
7288,0.61232,0.19414,7.30187E-3,-1.09074,-0.61998,0,0,0,0,0,0
7289,0.384,0.19045,-0.26477,-0.9188,-0.34994,1.2549,0,0,0,0,0
7290,0.12915,-0.11336,-0.51591,-1.51262,-0.83916,0.33039,0,0,0,0,0
7291,0.56682,0.19001,-0.03892,-1.4797,-0.61062,0,0,0,0,0,0
7292,0.17084,0.07572,-0.06088,-0.93877,-0.16729,0.83909,0,0,0,0,0
7293,0.39054,0.27123,0.0868,-1.09444,0.03615,0,0,0,0,0,0
7294,-0.54373,-0.84948,-0.37084,-1.26719,-0.28637,0,0,0,0,0,0
7295,0.20112,0.15036,-0.20387,-1.09341,-0.39934,0,0,0,0,0,0
7296,0.61442,0.4203,0.22523,-1.03413,-0.30379,0,0,0,0,0,0
